Country/Region,Province/State,Lat,Long,Date,Cases,Deaths,Continent
Ecuador,,-1.8312,-78.1834,5/19/20,34151,3457,South America
Ecuador,,-1.8312,-78.1834,5/20/20,34854,3557,South America
Ecuador,,-1.8312,-78.1834,5/21/20,35306,3557,South America
Ecuador,,-1.8312,-78.1834,5/22/20,35828,3557,South America
Ecuador,,-1.8312,-78.1834,5/23/20,36258,3557,South America
Ecuador,,-1.8312,-78.1834,5/24/20,36756,3560,South America
Ecuador,,-1.8312,-78.1834,5/25/20,37355,18003,South America
Ecuador,,-1.8312,-78.1834,5/26/20,37355,18003,South America
Ecuador,,-1.8312,-78.1834,5/27/20,38103,18425,South America
Ecuador,,-1.8312,-78.1834,5/28/20,38471,18425,South America
Ecuador,,-1.8312,-78.1834,5/29/20,38571,19190,South America
Ecuador,,-1.8312,-78.1834,5/30/20,38571,19190,South America
Egypt,,26.0,30.0,1/22/20,0,0,Africa
Egypt,,26.0,30.0,1/23/20,0,0,Africa
Egypt,,26.0,30.0,1/24/20,0,0,Africa
Egypt,,26.0,30.0,1/25/20,0,0,Africa
Egypt,,26.0,30.0,1/26/20,0,0,Africa
Egypt,,26.0,30.0,1/27/20,0,0,Africa
Egypt,,26.0,30.0,1/28/20,0,0,Africa
Egypt,,26.0,30.0,1/29/20,0,0,Africa
Egypt,,26.0,30.0,1/30/20,0,0,Africa
Egypt,,26.0,30.0,1/31/20,0,0,Africa
Egypt,,26.0,30.0,2/1/20,0,0,Africa
Egypt,,26.0,30.0,2/2/20,0,0,Africa
Egypt,,26.0,30.0,2/3/20,0,0,Africa
Egypt,,26.0,30.0,2/4/20,0,0,Africa
Egypt,,26.0,30.0,2/5/20,0,0,Africa
Egypt,,26.0,30.0,2/6/20,0,0,Africa
Egypt,,26.0,30.0,2/7/20,0,0,Africa
Egypt,,26.0,30.0,2/8/20,0,0,Africa
Egypt,,26.0,30.0,2/9/20,0,0,Africa
Egypt,,26.0,30.0,2/10/20,0,0,Africa
Egypt,,26.0,30.0,2/11/20,0,0,Africa
Egypt,,26.0,30.0,2/12/20,0,0,Africa
Egypt,,26.0,30.0,2/13/20,0,0,Africa
Egypt,,26.0,30.0,2/14/20,1,0,Africa
Egypt,,26.0,30.0,2/15/20,1,0,Africa
Egypt,,26.0,30.0,2/16/20,1,0,Africa
Egypt,,26.0,30.0,2/17/20,1,0,Africa
Egypt,,26.0,30.0,2/18/20,1,0,Africa
Egypt,,26.0,30.0,2/19/20,1,0,Africa
Egypt,,26.0,30.0,2/20/20,1,0,Africa
Egypt,,26.0,30.0,2/21/20,1,0,Africa
Egypt,,26.0,30.0,2/22/20,1,0,Africa
Egypt,,26.0,30.0,2/23/20,1,0,Africa
Egypt,,26.0,30.0,2/24/20,1,0,Africa
Egypt,,26.0,30.0,2/25/20,1,0,Africa
Egypt,,26.0,30.0,2/26/20,1,0,Africa
Egypt,,26.0,30.0,2/27/20,1,0,Africa
Egypt,,26.0,30.0,2/28/20,1,1,Africa
Egypt,,26.0,30.0,2/29/20,1,1,Africa
Egypt,,26.0,30.0,3/1/20,2,1,Africa
Egypt,,26.0,30.0,3/2/20,2,1,Africa
Egypt,,26.0,30.0,3/3/20,2,1,Africa
Egypt,,26.0,30.0,3/4/20,2,1,Africa
Egypt,,26.0,30.0,3/5/20,3,1,Africa
Egypt,,26.0,30.0,3/6/20,15,1,Africa
Egypt,,26.0,30.0,3/7/20,15,1,Africa
Egypt,,26.0,30.0,3/8/20,49,1,Africa
Egypt,,26.0,30.0,3/9/20,55,1,Africa
Egypt,,26.0,30.0,3/10/20,59,1,Africa
Egypt,,26.0,30.0,3/11/20,60,27,Africa
Egypt,,26.0,30.0,3/12/20,67,27,Africa
Egypt,,26.0,30.0,3/13/20,80,27,Africa
Egypt,,26.0,30.0,3/14/20,109,27,Africa
Egypt,,26.0,30.0,3/15/20,110,21,Africa
Egypt,,26.0,30.0,3/16/20,150,27,Africa
Egypt,,26.0,30.0,3/17/20,196,32,Africa
Egypt,,26.0,30.0,3/18/20,196,32,Africa
Egypt,,26.0,30.0,3/19/20,256,32,Africa
Egypt,,26.0,30.0,3/20/20,285,39,Africa
Egypt,,26.0,30.0,3/21/20,294,41,Africa
Egypt,,26.0,30.0,3/22/20,327,56,Africa
Egypt,,26.0,30.0,3/23/20,366,56,Africa
Egypt,,26.0,30.0,3/24/20,402,80,Africa
Egypt,,26.0,30.0,3/25/20,456,95,Africa
Egypt,,26.0,30.0,3/26/20,495,102,Africa
Egypt,,26.0,30.0,3/27/20,536,116,Africa
Egypt,,26.0,30.0,3/28/20,576,121,Africa
Egypt,,26.0,30.0,3/29/20,609,132,Africa
Egypt,,26.0,30.0,3/30/20,656,150,Africa
Egypt,,26.0,30.0,3/31/20,710,157,Africa
Egypt,,26.0,30.0,4/1/20,779,179,Africa
Egypt,,26.0,30.0,4/2/20,865,201,Africa
Egypt,,26.0,30.0,4/3/20,985,216,Africa
Egypt,,26.0,30.0,4/4/20,1070,241,Africa
Egypt,,26.0,30.0,4/5/20,1173,247,Africa
Egypt,,26.0,30.0,4/6/20,1322,259,Africa
Egypt,,26.0,30.0,4/7/20,1450,276,Africa
Egypt,,26.0,30.0,4/8/20,1560,305,Africa
Egypt,,26.0,30.0,4/9/20,1699,348,Africa
Egypt,,26.0,30.0,4/10/20,1794,384,Africa
Egypt,,26.0,30.0,4/11/20,1939,426,Africa
Egypt,,26.0,30.0,4/12/20,2065,589,Africa
Egypt,,26.0,30.0,4/13/20,2190,589,Africa
Egypt,,26.0,30.0,4/14/20,2350,589,Africa
Egypt,,26.0,30.0,4/15/20,2505,589,Africa
Egypt,,26.0,30.0,4/16/20,2673,596,Africa
Egypt,,26.0,30.0,4/17/20,2844,646,Africa
Egypt,,26.0,30.0,4/18/20,3032,701,Africa
Egypt,,26.0,30.0,4/19/20,3144,732,Africa
Egypt,,26.0,30.0,4/20/20,3333,821,Africa
Egypt,,26.0,30.0,4/21/20,3490,870,Africa
Egypt,,26.0,30.0,4/22/20,3659,935,Africa
Egypt,,26.0,30.0,4/23/20,3891,1004,Africa
Egypt,,26.0,30.0,4/24/20,4092,1075,Africa
Egypt,,26.0,30.0,4/25/20,4319,1114,Africa
Egypt,,26.0,30.0,4/26/20,4534,1176,Africa
Egypt,,26.0,30.0,4/27/20,4782,1236,Africa
Egypt,,26.0,30.0,4/28/20,5042,1304,Africa
Egypt,,26.0,30.0,4/29/20,5268,1335,Africa
Egypt,,26.0,30.0,4/30/20,5537,1381,Africa
Egypt,,26.0,30.0,5/1/20,5895,1460,Africa
Egypt,,26.0,30.0,5/2/20,6193,1522,Africa
Egypt,,26.0,30.0,5/3/20,6465,1562,Africa
Egypt,,26.0,30.0,5/4/20,6813,1632,Africa
Egypt,,26.0,30.0,5/5/20,7201,1730,Africa
Egypt,,26.0,30.0,5/6/20,7588,1815,Africa
Egypt,,26.0,30.0,5/7/20,7981,1887,Africa
Egypt,,26.0,30.0,5/8/20,8476,1945,Africa
Egypt,,26.0,30.0,5/9/20,8964,2002,Africa
Egypt,,26.0,30.0,5/10/20,9400,2075,Africa
Egypt,,26.0,30.0,5/11/20,9746,2172,Africa
Egypt,,26.0,30.0,5/12/20,10093,2326,Africa
Egypt,,26.0,30.0,5/13/20,10431,2486,Africa
Egypt,,26.0,30.0,5/14/20,10829,2626,Africa
Egypt,,26.0,30.0,5/15/20,11228,2799,Africa
Egypt,,26.0,30.0,5/16/20,11719,2950,Africa
Egypt,,26.0,30.0,5/17/20,12229,3172,Africa
Egypt,,26.0,30.0,5/18/20,12764,3440,Africa
Egypt,,26.0,30.0,5/19/20,13484,3742,Africa
Egypt,,26.0,30.0,5/20/20,14229,3994,Africa
Egypt,,26.0,30.0,5/21/20,15003,4217,Africa
Egypt,,26.0,30.0,5/22/20,15786,4374,Africa
Egypt,,26.0,30.0,5/23/20,16513,4628,Africa
Egypt,,26.0,30.0,5/24/20,17265,4807,Africa
Egypt,,26.0,30.0,5/25/20,17967,4900,Africa
Egypt,,26.0,30.0,5/26/20,18756,5027,Africa
Egypt,,26.0,30.0,5/27/20,19666,5205,Africa
Egypt,,26.0,30.0,5/28/20,20793,5359,Africa
Egypt,,26.0,30.0,5/29/20,22082,5511,Africa
Egypt,,26.0,30.0,5/30/20,23449,5693,Africa
El Salvador,,13.7942,-88.8965,1/22/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/23/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/24/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/25/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/26/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/27/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/28/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/29/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/30/20,0,0,North America
El Salvador,,13.7942,-88.8965,1/31/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/1/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/2/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/3/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/4/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/5/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/6/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/7/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/8/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/9/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/10/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/11/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/12/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/13/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/14/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/15/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/16/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/17/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/18/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/19/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/20/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/21/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/22/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/23/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/24/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/25/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/26/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/27/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/28/20,0,0,North America
El Salvador,,13.7942,-88.8965,2/29/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/1/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/2/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/3/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/4/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/5/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/6/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/7/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/8/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/9/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/10/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/11/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/12/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/13/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/14/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/15/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/16/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/17/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/18/20,0,0,North America
El Salvador,,13.7942,-88.8965,3/19/20,1,0,North America
El Salvador,,13.7942,-88.8965,3/20/20,1,0,North America
El Salvador,,13.7942,-88.8965,3/21/20,3,0,North America
El Salvador,,13.7942,-88.8965,3/22/20,3,0,North America
El Salvador,,13.7942,-88.8965,3/23/20,3,0,North America
El Salvador,,13.7942,-88.8965,3/24/20,5,0,North America
El Salvador,,13.7942,-88.8965,3/25/20,9,0,North America
El Salvador,,13.7942,-88.8965,3/26/20,13,0,North America
El Salvador,,13.7942,-88.8965,3/27/20,13,0,North America
El Salvador,,13.7942,-88.8965,3/28/20,19,0,North America
El Salvador,,13.7942,-88.8965,3/29/20,24,0,North America
El Salvador,,13.7942,-88.8965,3/30/20,30,0,North America
El Salvador,,13.7942,-88.8965,3/31/20,32,0,North America
El Salvador,,13.7942,-88.8965,4/1/20,32,0,North America
El Salvador,,13.7942,-88.8965,4/2/20,41,0,North America
El Salvador,,13.7942,-88.8965,4/3/20,46,0,North America
El Salvador,,13.7942,-88.8965,4/4/20,56,2,North America
El Salvador,,13.7942,-88.8965,4/5/20,62,2,North America
El Salvador,,13.7942,-88.8965,4/6/20,69,5,North America
El Salvador,,13.7942,-88.8965,4/7/20,78,5,North America
El Salvador,,13.7942,-88.8965,4/8/20,93,9,North America
El Salvador,,13.7942,-88.8965,4/9/20,103,14,North America
El Salvador,,13.7942,-88.8965,4/10/20,117,15,North America
El Salvador,,13.7942,-88.8965,4/11/20,118,19,North America
El Salvador,,13.7942,-88.8965,4/12/20,125,21,North America
El Salvador,,13.7942,-88.8965,4/13/20,137,22,North America
El Salvador,,13.7942,-88.8965,4/14/20,149,25,North America
El Salvador,,13.7942,-88.8965,4/15/20,159,30,North America
El Salvador,,13.7942,-88.8965,4/16/20,164,33,North America
El Salvador,,13.7942,-88.8965,4/17/20,177,38,North America
El Salvador,,13.7942,-88.8965,4/18/20,190,43,North America
El Salvador,,13.7942,-88.8965,4/19/20,201,44,North America
El Salvador,,13.7942,-88.8965,4/20/20,218,46,North America
El Salvador,,13.7942,-88.8965,4/21/20,225,48,North America
El Salvador,,13.7942,-88.8965,4/22/20,237,63,North America
El Salvador,,13.7942,-88.8965,4/23/20,250,67,North America
El Salvador,,13.7942,-88.8965,4/24/20,274,75,North America
El Salvador,,13.7942,-88.8965,4/25/20,274,75,North America
El Salvador,,13.7942,-88.8965,4/26/20,298,83,North America
El Salvador,,13.7942,-88.8965,4/27/20,323,89,North America
El Salvador,,13.7942,-88.8965,4/28/20,345,97,North America
El Salvador,,13.7942,-88.8965,4/29/20,377,106,North America
El Salvador,,13.7942,-88.8965,4/30/20,395,119,North America
El Salvador,,13.7942,-88.8965,5/1/20,424,124,North America
El Salvador,,13.7942,-88.8965,5/2/20,446,141,North America
El Salvador,,13.7942,-88.8965,5/3/20,490,154,North America
El Salvador,,13.7942,-88.8965,5/4/20,555,180,North America
El Salvador,,13.7942,-88.8965,5/5/20,587,205,North America
El Salvador,,13.7942,-88.8965,5/6/20,633,219,North America
El Salvador,,13.7942,-88.8965,5/7/20,695,252,North America
El Salvador,,13.7942,-88.8965,5/8/20,742,257,North America
El Salvador,,13.7942,-88.8965,5/9/20,784,276,North America
El Salvador,,13.7942,-88.8965,5/10/20,889,293,North America
El Salvador,,13.7942,-88.8965,5/11/20,958,325,North America
El Salvador,,13.7942,-88.8965,5/12/20,998,349,North America
El Salvador,,13.7942,-88.8965,5/13/20,1037,374,North America
El Salvador,,13.7942,-88.8965,5/14/20,1112,405,North America
El Salvador,,13.7942,-88.8965,5/15/20,1210,417,North America
El Salvador,,13.7942,-88.8965,5/16/20,1265,441,North America
El Salvador,,13.7942,-88.8965,5/17/20,1338,464,North America
El Salvador,,13.7942,-88.8965,5/18/20,1413,474,North America
El Salvador,,13.7942,-88.8965,5/19/20,1498,502,North America
El Salvador,,13.7942,-88.8965,5/20/20,1571,537,North America
El Salvador,,13.7942,-88.8965,5/21/20,1640,544,North America
El Salvador,,13.7942,-88.8965,5/22/20,1725,570,North America
El Salvador,,13.7942,-88.8965,5/23/20,1819,570,North America
El Salvador,,13.7942,-88.8965,5/24/20,1915,633,North America
El Salvador,,13.7942,-88.8965,5/25/20,1983,772,North America
El Salvador,,13.7942,-88.8965,5/26/20,2042,787,North America
El Salvador,,13.7942,-88.8965,5/27/20,2109,891,North America
El Salvador,,13.7942,-88.8965,5/28/20,2194,1002,North America
El Salvador,,13.7942,-88.8965,5/29/20,2278,1015,North America
El Salvador,,13.7942,-88.8965,5/30/20,2395,1031,North America
Equatorial Guinea,,1.5,10.0,1/22/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/23/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/24/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/25/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/26/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/27/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/28/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/29/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/30/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,1/31/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/1/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/2/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/3/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/4/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/5/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/6/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/7/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/8/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/9/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/10/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/11/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/12/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/13/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/14/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/15/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/16/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/17/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/18/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/19/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/20/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/21/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/22/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/23/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/24/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/25/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/26/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/27/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/28/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,2/29/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/1/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/2/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/3/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/4/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/5/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/6/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/7/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/8/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/9/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/10/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/11/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/12/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/13/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/14/20,0,0,Africa
Equatorial Guinea,,1.5,10.0,3/15/20,1,0,Africa
Equatorial Guinea,,1.5,10.0,3/16/20,1,0,Africa
Equatorial Guinea,,1.5,10.0,3/17/20,1,0,Africa
Equatorial Guinea,,1.5,10.0,3/18/20,4,0,Africa
Equatorial Guinea,,1.5,10.0,3/19/20,6,0,Africa
Equatorial Guinea,,1.5,10.0,3/20/20,6,0,Africa
Equatorial Guinea,,1.5,10.0,3/21/20,6,0,Africa
Equatorial Guinea,,1.5,10.0,3/22/20,6,0,Africa
Equatorial Guinea,,1.5,10.0,3/23/20,9,0,Africa
Equatorial Guinea,,1.5,10.0,3/24/20,9,0,Africa
Equatorial Guinea,,1.5,10.0,3/25/20,9,0,Africa
Equatorial Guinea,,1.5,10.0,3/26/20,12,0,Africa
Equatorial Guinea,,1.5,10.0,3/27/20,12,0,Africa
Equatorial Guinea,,1.5,10.0,3/28/20,12,0,Africa
Equatorial Guinea,,1.5,10.0,3/29/20,12,0,Africa
Equatorial Guinea,,1.5,10.0,3/30/20,12,0,Africa
Equatorial Guinea,,1.5,10.0,3/31/20,12,1,Africa
Equatorial Guinea,,1.5,10.0,4/1/20,15,1,Africa
Equatorial Guinea,,1.5,10.0,4/2/20,15,1,Africa
Equatorial Guinea,,1.5,10.0,4/3/20,16,1,Africa
Equatorial Guinea,,1.5,10.0,4/4/20,16,1,Africa
Equatorial Guinea,,1.5,10.0,4/5/20,16,1,Africa
Equatorial Guinea,,1.5,10.0,4/6/20,16,3,Africa
Equatorial Guinea,,1.5,10.0,4/7/20,16,3,Africa
Equatorial Guinea,,1.5,10.0,4/8/20,18,3,Africa
Equatorial Guinea,,1.5,10.0,4/9/20,18,3,Africa
Equatorial Guinea,,1.5,10.0,4/10/20,18,3,Africa
Equatorial Guinea,,1.5,10.0,4/11/20,18,3,Africa
Equatorial Guinea,,1.5,10.0,4/12/20,21,3,Africa
Equatorial Guinea,,1.5,10.0,4/13/20,21,4,Africa
Equatorial Guinea,,1.5,10.0,4/14/20,41,4,Africa
Equatorial Guinea,,1.5,10.0,4/15/20,51,4,Africa
Equatorial Guinea,,1.5,10.0,4/16/20,51,4,Africa
Equatorial Guinea,,1.5,10.0,4/17/20,79,4,Africa
Equatorial Guinea,,1.5,10.0,4/18/20,79,4,Africa
Equatorial Guinea,,1.5,10.0,4/19/20,79,4,Africa
Equatorial Guinea,,1.5,10.0,4/20/20,79,7,Africa
Equatorial Guinea,,1.5,10.0,4/21/20,83,7,Africa
Equatorial Guinea,,1.5,10.0,4/22/20,84,7,Africa
Equatorial Guinea,,1.5,10.0,4/23/20,84,7,Africa
Equatorial Guinea,,1.5,10.0,4/24/20,214,7,Africa
Equatorial Guinea,,1.5,10.0,4/25/20,258,7,Africa
Equatorial Guinea,,1.5,10.0,4/26/20,258,8,Africa
Equatorial Guinea,,1.5,10.0,4/27/20,258,9,Africa
Equatorial Guinea,,1.5,10.0,4/28/20,315,9,Africa
Equatorial Guinea,,1.5,10.0,4/29/20,315,9,Africa
Equatorial Guinea,,1.5,10.0,4/30/20,315,9,Africa
Equatorial Guinea,,1.5,10.0,5/1/20,315,9,Africa
Equatorial Guinea,,1.5,10.0,5/2/20,315,9,Africa
Equatorial Guinea,,1.5,10.0,5/3/20,315,9,Africa
Equatorial Guinea,,1.5,10.0,5/4/20,315,13,Africa
Equatorial Guinea,,1.5,10.0,5/5/20,315,13,Africa
Equatorial Guinea,,1.5,10.0,5/6/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/7/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/8/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/9/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/10/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/11/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/12/20,439,13,Africa
Equatorial Guinea,,1.5,10.0,5/13/20,522,13,Africa
Equatorial Guinea,,1.5,10.0,5/14/20,583,13,Africa
Equatorial Guinea,,1.5,10.0,5/15/20,594,22,Africa
Equatorial Guinea,,1.5,10.0,5/16/20,594,22,Africa
Equatorial Guinea,,1.5,10.0,5/17/20,594,22,Africa
Equatorial Guinea,,1.5,10.0,5/18/20,719,22,Africa
Equatorial Guinea,,1.5,10.0,5/19/20,825,22,Africa
Equatorial Guinea,,1.5,10.0,5/20/20,890,22,Africa
Equatorial Guinea,,1.5,10.0,5/21/20,903,22,Africa
Equatorial Guinea,,1.5,10.0,5/22/20,960,165,Africa
Equatorial Guinea,,1.5,10.0,5/23/20,960,165,Africa
Equatorial Guinea,,1.5,10.0,5/24/20,960,165,Africa
Equatorial Guinea,,1.5,10.0,5/25/20,1043,165,Africa
Equatorial Guinea,,1.5,10.0,5/26/20,1043,165,Africa
Equatorial Guinea,,1.5,10.0,5/27/20,1043,165,Africa
Equatorial Guinea,,1.5,10.0,5/28/20,1043,165,Africa
Equatorial Guinea,,1.5,10.0,5/29/20,1306,200,Africa
Equatorial Guinea,,1.5,10.0,5/30/20,1306,200,Africa
Eritrea,,15.1794,39.7823,1/22/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/23/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/24/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/25/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/26/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/27/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/28/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/29/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/30/20,0,0,Africa
Eritrea,,15.1794,39.7823,1/31/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/1/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/2/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/3/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/4/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/5/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/6/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/7/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/8/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/9/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/10/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/11/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/12/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/13/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/14/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/15/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/16/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/17/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/18/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/19/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/20/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/21/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/22/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/23/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/24/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/25/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/26/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/27/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/28/20,0,0,Africa
Eritrea,,15.1794,39.7823,2/29/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/1/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/2/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/3/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/4/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/5/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/6/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/7/20,0,0,Africa
Eritrea,,15.1794,39.7823,3/8/20,0,0,Africa
